"","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_group_cleansed","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews_ltm","review_scores_rating","review_scores_cleanliness","review_scores_location","review_scores_value","Post_20_reviews"
"208",100,100,"f",11,"f","Manhattan","Private room",1,1,1,1,657.770212765957,85,8,1,51,90,9,10,9,"0"
"209",100,100,"f",11,"f","Manhattan","Hotel room",1,1,1,1,657.770212765957,85,8,1,31,88,9,10,9,"0"
"210",100,100,"t",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,220,150,2,18,98,10,10,10,"0"
"211",89.3037155669443,48,"f",1,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,80,30,5,15,95,9,10,10,"0"
"212",100,86,"f",15,"t","Manhattan","Entire home/apt",6,1.5,2,3,657.770212765957,275,120,30,0,96,10,10,9,"0"
"213",100,78,"t",4,"t","Queens","Entire home/apt",6,1.5,2,2,657.770212765957,125,50,4,21,98,10,10,10,"0"
"214",100,78,"t",4,"t","Queens","Entire home/apt",3,1.5,1,1,657.770212765957,115,50,4,0,100,10,10,10,"0"
"215",89.3037155669443,39,"f",3,"f","Manhattan","Entire home/apt",6,2.5,2,5,657.770212765957,190,150,30,2,90,8,9,9,"0"
"216",89.3037155669443,72,"f",1,"t","Queens","Private room",1,1,1,1,657.770212765957,49,40,3,8,91,10,10,9,"0"
"217",100,93,"f",2,"t","Manhattan","Private room",1,1,1,1,657.770212765957,82,75,5,5,96,9,10,10,"0"
"218",89.3037155669443,50,"f",8,"t","Manhattan","Entire home/apt",2,1,0,2,657.770212765957,136,150,31,0,70,8,10,6,"0"
"220",89.3037155669443,89,"t",1,"t","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,185,80,2,33,98,10,10,10,"0"
"221",100,86,"t",2,"t","Brooklyn","Entire home/apt",5,1,3,3,657.770212765957,245,0,3,1,99,10,10,9,"0"
"222",100,100,"f",1,"f","Brooklyn","Entire home/apt",5,1,3,3,657.770212765957,75,100,2,39,94,9,10,9,"0"
"223",80,100,"t",2,"t","Brooklyn","Entire home/apt",5,1,1,2,657.770212765957,125,100,3,16,98,10,9,10,"0"
"224",89.3037155669443,64,"f",1,"t","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,90,45,7,4,93,9,9,9,"1"
"225",100,61,"t",4,"t","Brooklyn","Entire home/apt",4,1,0,2,657.770212765957,154,100,3,32,98,10,10,10,"0"
"226",89.3037155669443,81.0127222784444,"f",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,300,100,31,0,100,10,10,10,"0"
"227",89.3037155669443,77,"f",1,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,250,50,1,14,95,10,10,10,"0"
"228",89.3037155669443,95,"f",1,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,140,75.4034656056957,7,9,94,9,10,9,"0"
"229",100,100,"f",0,"f","Manhattan","Entire home/apt",2,1,1,0,657.770212765957,139,0,28,17,89,8,9,9,"1"
"230",75,99,"f",5,"t","Queens","Private room",1,1,1,1,657.770212765957,45,25,1,13,91,9,10,9,"0"
"231",89.3037155669443,89,"t",3,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,220,200,4,5,99,10,10,9,"0"
"232",100,100,"t",3,"t","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,125,90,4,26,96,9,9,9,"1"
"233",89.3037155669443,89,"t",3,"t","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,150,250,28,4,95,10,10,9,"1"
"234",100,80,"f",1,"f","Queens","Private room",1,1,1,0,657.770212765957,70,50,3,2,98,9,10,9,"1"
"236",89.3037155669443,27,"f",0,"t","Manhattan","Private room",2,1,1,1,657.770212765957,42,24,1,9,92,9,9,9,"0"
"237",89.3037155669443,98,"f",2,"t","Brooklyn","Private room",1,1.5,1,0,657.770212765957,50,20,1,8,90,9,9,9,"0"
"238",100,79,"f",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,116,100,4,13,91,9,9,9,"1"
"239",94,88,"t",3,"t","Brooklyn","Entire home/apt",6,1,3,3,657.770212765957,79,15,5,45,96,9,9,10,"1"
"240",100,92,"f",1,"t","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,200,100,3,28,90,10,10,9,"1"
"242",89.3037155669443,100,"f",2,"f","Manhattan","Private room",1,1,1,1,657.770212765957,120,75.4034656056957,1,12,98,10,10,10,"0"
"243",84,76,"f",89,"t","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,183,0,30,0,100,10,10,10,"0"
"244",100,91,"t",1,"f","Brooklyn","Entire home/apt",3,1,0,2,657.770212765957,135,75,3,38,98,10,10,10,"1"
"245",89.3037155669443,95,"t",2,"f","Manhattan","Private room",1,1,1,1,657.770212765957,70,20,2,5,96,10,10,10,"0"
"246",89.3037155669443,100,"f",1,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,125,40,4,2,95,9,10,9,"0"
"247",89.3037155669443,100,"f",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,50,20,1,7,99,9,10,10,"0"
"248",89.3037155669443,67,"f",2,"f","Manhattan","Private room",2,1,1,0,657.770212765957,59,0,4,97,98,9,9,10,"0"
"249",100,93,"t",7,"t","Brooklyn","Shared room",2,1,1,1,657.770212765957,79,50,1,4,95,9,10,9,"0"
"250",89.3037155669443,83,"f",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,115,15,2,4,94,8,10,9,"0"
"251",89.3037155669443,96,"t",2,"t","Brooklyn","Entire home/apt",8,2.5,4,4,657.770212765957,283,250,4,26,99,10,9,10,"0"
"252",100,82,"t",1,"t","Manhattan","Entire home/apt",4,1.5,1,1,750,199,150,1,11,97,10,10,10,"0"
"253",89.3037155669443,96,"t",2,"t","Brooklyn","Entire home/apt",6,2,2,2,657.770212765957,199,150,4,6,98,10,9,10,"0"
"254",100,91,"t",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,99,50,4,14,98,10,10,10,"1"
"255",89.3037155669443,90,"f",3,"f","Queens","Private room",3,2,1,0,657.770212765957,60,20,7,1,83,8,9,8,"0"
"257",0,0,"f",1,"f","Manhattan","Private room",1,1,1,0,657.770212765957,100,25,7,0,100,10,9,10,"0"
"258",100,84,"t",2,"t","Manhattan","Entire home/apt",2,1,1,2,657.770212765957,110,110,31,1,97,10,9,10,"0"
"259",89.3037155669443,93,"t",2,"t","Queens","Private room",2,2,1,1,657.770212765957,60,20,1,20,98,10,10,9,"0"
"260",100,99,"t",3,"f","Manhattan","Private room",1,1.5,1,1,657.770212765957,60,75.4034656056957,3,40,97,10,10,10,"1"
"261",89.3037155669443,74,"f",1,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,50,25,1,8,96,9,9,10,"0"
"262",89.3037155669443,67,"f",2,"t","Queens","Private room",3,1,0,1,657.770212765957,130,60,3,17,93,9,10,9,"0"
"263",80,99,"f",1,"f","Manhattan","Entire home/apt",3,1,1,2,657.770212765957,200,75.4034656056957,1,37,87,8,10,9,"0"
"264",89.3037155669443,69,"t",1,"t","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,125,100,2,12,97,9,10,10,"0"
"265",100,98,"t",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,120,50,14,68,97,10,10,10,"0"
"266",89.3037155669443,40,"f",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,320,120,5,2,90,9,10,9,"0"
"267",100,97,"t",1,"t","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,124,100,2,25,95,9,10,9,"0"
"268",100,75,"f",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,115,100,30,1,100,10,10,10,"0"
"269",89.3037155669443,72,"t",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,145,75,2,9,92,9,10,10,"0"
"270",100,90,"t",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,65,50,2,46,98,10,9,10,"1"
"271",89.3037155669443,14,"f",1,"t","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,165,100,4,0,97,10,10,10,"0"
"272",100,79,"t",2,"t","Manhattan","Entire home/apt",5,1,2,2,657.770212765957,270,125,30,38,95,10,10,10,"0"
"273",100,92,"t",1,"t","Brooklyn","Entire home/apt",5,1,2,3,657.770212765957,155,80,2,36,98,10,9,10,"0"
"274",100,78,"t",1,"f","Manhattan","Private room",2,2,1,2,657.770212765957,80,60,3,23,97,10,10,10,"1"
"275",100,100,"f",0,"f","Manhattan","Private room",3,1,1,1,657.770212765957,50,10,4,1,89,9,8,9,"0"
"276",25,59,"f",13,"f","Manhattan","Entire home/apt",3,1,0,0,657.770212765957,119,220,30,0,80,9,8,6,"0"
"277",88,68,"f",2,"t","Manhattan","Private room",2,1,1,2,657.770212765957,70,50,1,43,92,8,10,9,"0"
"278",89.3037155669443,62,"f",1,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,45,9,3,30,96,9,10,10,"0"
"279",100,71,"f",3,"t","Manhattan","Private room",1,1,1,1,657.770212765957,83,25,7,5,97,10,10,9,"0"
"280",89.3037155669443,100,"f",1,"t","Manhattan","Entire home/apt",6,1,3,3,657.770212765957,400,40,3,37,89,9,10,9,"1"
"281",100,98,"t",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,64,30,3,42,99,10,10,10,"1"
"282",89.3037155669443,38,"f",2,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,200,75,2,2,93,9,10,8,"0"
"283",89.3037155669443,80,"t",0,"f","Manhattan","Private room",2,1,1,1,657.770212765957,149,120,2,6,100,10,10,10,"0"
"284",100,100,"f",1,"f","Manhattan","Private room",3,1,2,2,450,58,35,1,34,91,10,9,9,"1"
"285",100,96,"f",1,"f","Queens","Entire home/apt",4,1,2,2,657.770212765957,200,100,14,11,93,10,10,9,"0"
"286",89.3037155669443,0,"f",0,"t","Queens","Entire home/apt",4,1,1,1,657.770212765957,160,75,2,0,82,7,10,8,"0"
"287",100,90,"t",3,"t","Brooklyn","Entire home/apt",3,1,1,2,657.770212765957,175,100,3,23,95,9,10,9,"1"
"288",89.3037155669443,29,"f",2,"f","Queens","Entire home/apt",8,1,2,5,657.770212765957,145,75,30,0,89,9,8,8,"0"
"289",100,23,"t",1,"f","Manhattan","Private room",4,1,1,3,657.770212765957,130,75,2,6,96,10,10,9,"0"
"290",89.3037155669443,36,"f",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,45,25,2,2,94,9,9,9,"0"
"292",89.3037155669443,96,"f",0,"t","Queens","Private room",3,1,1,1,657.770212765957,73,65,1,8,88,9,9,9,"0"
"293",90,82,"f",5,"t","Brooklyn","Shared room",1,1,1,0,657.770212765957,25,25,1,32,94,10,9,10,"0"
"295",90,77,"f",3,"t","Manhattan","Entire home/apt",2,1,0,0,657.770212765957,120,95,60,11,92,9,10,9,"0"
"296",89.3037155669443,33,"f",1,"t","Manhattan","Entire home/apt",2,1,1,1,380,149,49,5,1,100,10,10,10,"0"
"297",89.3037155669443,92,"t",4,"t","Brooklyn","Entire home/apt",4,1,1,1,657.770212765957,225,500,28,11,98,10,10,9,"0"
"298",89.3037155669443,44,"t",1,"f","Brooklyn","Entire home/apt",2,1,1,2,657.770212765957,119,45,2,12,95,9,9,10,"0"
"299",100,80,"t",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,139,65,1,27,95,10,10,9,"0"
"300",100,77,"f",1,"f","Brooklyn","Entire home/apt",3,1,2,2,657.770212765957,100,75.4034656056957,2,10,81,8,9,8,"0"
"301",89.3037155669443,29,"f",1,"t","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,150,75.4034656056957,6,4,97,9,10,10,"0"
"302",100,91,"t",2,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,150,150,30,3,100,10,10,10,"0"
"304",100,55,"f",9,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,110,125,30,1,87,7,10,8,"1"
"305",100,91,"f",1,"t","Brooklyn","Entire home/apt",4,1,1,1,657.770212765957,98,75,2,16,92,9,9,9,"0"
"307",100,96,"f",1,"f","Brooklyn","Private room",2,1,1,0,657.770212765957,120,30,2,8,100,10,10,10,"1"
"308",89.3037155669443,25,"f",1,"f","Manhattan","Private room",1,1,1,1,657.770212765957,150,20,1,1,87,8,10,9,"0"
"309",89.3037155669443,69,"f",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,45,30,2,7,94,9,9,10,"0"
"310",100,96,"t",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,75,50,1,5,100,10,9,10,"0"
"311",89.3037155669443,7,"f",2,"t","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,375,150,3,2,100,9,10,9,"0"
"312",100,100,"t",1,"f","Brooklyn","Entire home/apt",4,1,1,1,657.770212765957,155,100,3,26,97,10,10,10,"1"
"313",100,100,"t",1,"f","Queens","Entire home/apt",4,1,2,2,657.770212765957,155,65,2,16,98,10,10,10,"0"
"314",100,100,"f",1,"t","Manhattan","Private room",3,1,1,2,657.770212765957,48,25,30,4,93,9,9,9,"0"
"315",0,14,"f",1,"t","Manhattan","Entire home/apt",3,2,1,1,657.770212765957,300,150,5,6,100,10,10,10,"0"
"316",100,100,"f",2,"f","Manhattan","Private room",1,1,1,1,657.770212765957,99,50,7,7,93,9,9,9,"0"
"317",89.3037155669443,40,"f",0,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,38,30,2,3,93,9,9,10,"0"
"318",100,100,"f",1,"f","Brooklyn","Entire home/apt",6,1,2,4,657.770212765957,300,150,6,0,100,10,10,10,"0"
"319",89.3037155669443,100,"f",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,45,25,2,30,95,10,9,9,"0"
"320",100,93,"f",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,89,20,2,32,92,9,9,9,"0"
"321",100,84,"f",4,"t","Bronx","Entire home/apt",4,1,1,2,657.770212765957,109,50,3,12,92,10,9,10,"1"
"322",100,81,"t",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,176,75,3,26,98,10,10,10,"0"
"323",100,100,"f",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,47,25,2,31,93,9,9,9,"0"
"324",100,92,"t",6,"f","Manhattan","Private room",2,1,3,1,657.770212765957,40,100,7,100,99,10,10,8,"0"
"325",89.3037155669443,81.0127222784444,"f",1,"f","Brooklyn","Private room",2,1.5,2,2,657.770212765957,70,40,4,0,96,10,9,10,"0"
"326",100,89,"f",1,"t","Manhattan","Private room",3,1,1,1,657.770212765957,100,30,2,31,98,10,10,10,"1"
"327",100,51,"f",53,"t","Manhattan","Shared room",1,1.5,1,1,657.770212765957,35,15,4,3,92,9,10,10,"1"
"328",100,93,"f",2,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,200,75.4034656056957,1,18,95,10,10,9,"0"
"329",100,96,"t",2,"t","Brooklyn","Entire home/apt",2,1,1,2,657.770212765957,110,40,5,18,96,10,10,10,"0"
"330",89.3037155669443,65,"f",2,"f","Manhattan","Entire home/apt",7,2.5,3,5,657.770212765957,399,100,5,1,96,10,9,10,"0"
"331",100,47,"f",7,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,140,75,29,3,87,9,9,9,"0"
"332",100,100,"t",1,"t","Queens","Private room",2,1,1,1,657.770212765957,71,49,3,32,98,10,10,10,"0"
"333",100,56,"t",1,"t","Manhattan","Entire home/apt",3,1,2,2,657.770212765957,395,95,30,17,97,10,10,9,"0"
"334",100,100,"t",1,"t","Manhattan","Entire home/apt",4,1,2,3,657.770212765957,198,100,5,11,97,10,9,10,"0"
"335",100,88,"f",2,"t","Queens","Entire home/apt",5,1,3,4,657.770212765957,97,75.4034656056957,2,41,91,8,10,9,"1"
"336",100,40,"f",1,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,160,0,3,1,73,8,5,7,"0"
"337",100,100,"t",3,"f","Brooklyn","Entire home/apt",6,1,3,3,657.770212765957,162,60,30,1,97,10,10,10,"1"
"338",0,0,"f",1,"f","Bronx","Entire home/apt",2,1,1,1,657.770212765957,99,75.4034656056957,3,0,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"339",89.3037155669443,100,"t",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,150,60,3,1,97,10,9,9,"0"
"340",100,99,"t",3,"t","Brooklyn","Private room",2,1,1,0,657.770212765957,89,69,4,12,95,9,10,10,"0"
"342",100,83,"f",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,50,35,4,35,94,9,10,9,"0"
"343",75,75,"t",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,149,59,1,8,100,10,10,10,"0"
"344",100,70,"f",4,"f","Brooklyn","Entire home/apt",16,4,3,18,657.770212765957,250,500,3,0,84,8,8,9,"0"
"345",89.3037155669443,95,"t",1,"f","Queens","Entire home/apt",5,1,2,2,657.770212765957,140,100,1,18,96,9,9,9,"0"
"346",89.3037155669443,64,"t",1,"t","Manhattan","Private room",1,1,1,1,657.770212765957,79,80,2,10,99,10,10,10,"0"
"347",100,80,"f",2,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,125,50,2,23,93,9,9,9,"1"
"348",100,60,"t",9,"t","Brooklyn","Private room",4,1,1,2,657.770212765957,59,20,2,0,98,9,10,10,"0"
"349",89.3037155669443,81.0127222784444,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,50,75.4034656056957,1,0,100,8,10,10,"0"
"350",100,25,"f",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,165,80,30,1,97,10,10,9,"0"
"352",89.3037155669443,61,"f",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,60,75.4034656056957,1,15,84,9,10,9,"0"
"353",89.3037155669443,56,"t",1,"t","Queens","Private room",2,1,1,1,657.770212765957,90,20,3,8,94,9,9,10,"0"
"354",100,50,"t",1,"t","Brooklyn","Entire home/apt",4,1,3,3,657.770212765957,141,100,12,4,98,10,9,10,"1"
"355",89.3037155669443,94,"t",1,"f","Brooklyn","Private room",1,1,1,0,657.770212765957,75,75.4034656056957,2,13,100,10,10,10,"0"
"356",84,76,"f",89,"t","Manhattan","Entire home/apt",5,1,2,2,657.770212765957,200,150,30,0,50,9,7,7,"0"
"357",100,99,"t",2,"f","Bronx","Entire home/apt",2,1,1,1,657.770212765957,95,75.4034656056957,3,41,96,10,9,9,"1"
"358",100,97,"f",5,"t","Brooklyn","Hotel room",2,1,0,1,657.770212765957,319,0,3,1,95,10,10,9,"0"
"359",91,92,"f",8,"f","Queens","Private room",2,1,1,1,657.770212765957,60,0,1,35,90,8,9,9,"0"
"360",100,33,"f",1,"t","Manhattan","Entire home/apt",2,1,1,2,657.770212765957,200,180,3,6,94,9,10,9,"0"
"361",71,100,"f",2,"f","Manhattan","Entire home/apt",4,2.5,2,2,657.770212765957,814,350,3,12,94,9,10,9,"0"
"362",100,100,"t",1,"t","Brooklyn","Entire home/apt",6,1,2,3,657.770212765957,145,95,3,34,99,10,10,10,"1"
"363",100,47,"f",7,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,80,75,30,0,93,10,9,10,"0"
"364",100,73,"f",9,"t","Manhattan","Private room",4,1,1,3,657.770212765957,59,30,2,5,89,9,9,9,"0"
"365",100,33,"f",1,"f","Manhattan","Entire home/apt",6,1,0,5,657.770212765957,79,100,1,40,88,9,9,9,"1"
"366",100,96,"f",4,"t","Brooklyn","Private room",8,1.5,3,3,657.770212765957,219,80,2,35,97,10,9,9,"1"
"367",100,100,"f",1,"t","Manhattan","Entire home/apt",4,2,2,2,657.770212765957,650,150,5,2,98,10,10,9,"0"
"368",80,74,"f",6,"t","Manhattan","Entire home/apt",2,1,0,2,657.770212765957,120,49,30,5,98,10,10,10,"0"
"369",100,99,"f",4,"t","Queens","Private room",2,1.5,1,4,657.770212765957,35,25,20,17,95,9,9,10,"1"
"370",100,100,"t",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,83,30,2,16,98,10,10,10,"0"
"371",75,12,"f",2,"t","Brooklyn","Entire home/apt",4,0.5,1,2,657.770212765957,85,25,4,13,94,9,9,9,"0"
"372",89.3037155669443,82,"f",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,50,30,4,23,98,10,10,10,"0"
"373",100,94,"f",0,"f","Brooklyn","Entire home/apt",5,1,2,2,657.770212765957,129,100,4,33,97,10,9,9,"1"
"374",100,100,"t",7,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,49,50,2,21,97,10,9,10,"0"
"375",89.3037155669443,100,"f",2,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,70,60,7,2,86,8,10,9,"0"
"376",100,98,"f",1,"t","Manhattan","Entire home/apt",8,2,3,4,657.770212765957,500,200,4,23,95,10,10,9,"0"
"377",100,80,"t",1,"f","Brooklyn","Entire home/apt",4,1,1,1,657.770212765957,180,80,4,8,95,9,10,9,"0"
"378",89.3037155669443,0,"f",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,80,50,2,1,95,9,9,9,"0"
"379",100,33,"f",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,190,150,5,4,99,10,10,10,"1"
"380",89.3037155669443,87,"f",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,57,35,3,17,95,9,10,10,"1"
"381",89.3037155669443,25,"t",3,"f","Brooklyn","Entire home/apt",5,2,3,4,657.770212765957,98,179,30,1,89,9,9,9,"0"
"382",89.3037155669443,96,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,95,15,2,31,91,9,10,9,"0"
"383",0,50,"f",2,"t","Manhattan","Entire home/apt",3,1,2,2,657.770212765957,90,100,15,1,96,10,10,10,"0"
"384",95,99,"f",3,"t","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,158,65,1,21,92,9,10,9,"1"
"385",0,62,"f",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,97,15,3,7,88,9,9,9,"0"
"386",100,100,"f",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,90,60,2,7,96,10,9,10,"0"
"387",100,95,"t",2,"f","Bronx","Entire home/apt",3,1,1,2,657.770212765957,90,20,2,21,96,10,10,9,"0"
"388",100,85,"f",1,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,96,80,2,34,93,10,9,9,"1"
"389",100,89,"f",3,"t","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,105,90,45,4,90,9,10,9,"0"
"390",100,99,"t",14,"f","Brooklyn","Private room",2,2,1,0,657.770212765957,50,20,1,57,95,9,10,10,"1"
"391",100,80,"f",2,"t","Queens","Private room",2,1,1,1,657.770212765957,73,50,1,3,100,10,10,9,"1"
"392",89.3037155669443,95,"f",5,"t","Manhattan","Entire home/apt",4,1,2,3,657.770212765957,235,105,2,22,95,9,9,9,"0"
"393",100,73,"f",168,"t","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,180,180,30,0,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"394",89.3037155669443,0,"f",1,"t","Manhattan","Entire home/apt",1,1,1,1,657.770212765957,300,75.4034656056957,30,0,90,9,10,10,"0"
"395",100,96,"f",42,"t","Manhattan","Entire home/apt",3,1,0,1,657.770212765957,100,150,30,0,87,9,10,9,"0"
"396",90,100,"t",1,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,250,150,5,16,97,10,10,9,"1"
"397",82,37,"f",51,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,83,0,30,0,80,8,10,8,"0"
"398",100,73,"f",168,"t","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,138,200,30,0,60,7,9,6,"0"
"399",100,96,"f",1,"t","Brooklyn","Entire home/apt",3,1,1,2,657.770212765957,95,30,3,23,87,9,8,9,"0"
"400",100,95,"t",3,"f","Manhattan","Private room",1,1,1,2,657.770212765957,89,100,7,26,99,10,10,10,"1"
"401",100,97,"f",13,"t","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,154,100,30,1,96,9,10,9,"0"
"402",89.3037155669443,100,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,62,80,3,6,95,9,9,10,"0"
"403",100,100,"f",9,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,98,75,30,2,83,8,9,8,"0"
"404",100,99,"f",7,"f","Queens","Private room",2,1.5,1,1,657.770212765957,67,60,1,12,88,8,9,9,"0"
"405",100,94,"f",0,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,185,45,2,64,90,9,10,9,"1"
"406",100,97,"f",1,"t","Brooklyn","Entire home/apt",8,1,3,5,657.770212765957,155,100,3,17,94,9,9,9,"0"
"409",100,75,"f",4,"f","Manhattan","Private room",1,1,1,1,657.770212765957,40,60,21,0,82,7,10,9,"0"
"411",80,43,"f",1,"f","Brooklyn","Private room",3,1.5,1,3,657.770212765957,60,100,1,2,87,8,9,9,"1"
"412",100,87,"f",4,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,33,23,2,37,93,10,9,10,"1"
"413",100,97,"f",3,"t","Manhattan","Entire home/apt",6,1,2,4,657.770212765957,219,79,2,38,89,10,10,9,"0"
"415",100,100,"f",1,"t","Brooklyn","Entire home/apt",4,1,1,1,657.770212765957,171,110,1,43,91,9,10,9,"0"
"416",100,70,"t",5,"t","Queens","Private room",1,1,1,1,657.770212765957,50,75.4034656056957,2,1,100,10,10,9,"0"
"417",100,50,"t",3,"t","Queens","Shared room",2,1,1,1,657.770212765957,1800,75,3,0,100,10,10,10,"0"
"418",89.3037155669443,25,"f",1,"t","Manhattan","Entire home/apt",5,1,1,2,657.770212765957,225,100,2,2,93,9,10,9,"0"
"419",100,92,"t",6,"f","Manhattan","Private room",2,1,4,1,657.770212765957,45,100,7,9,97,9,10,10,"0"
"420",100,45,"f",4,"t","Manhattan","Private room",1,1,1,1,657.770212765957,70,20,28,0,87,8,9,9,"0"
"421",100,97,"t",2,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,95,40,2,14,92,10,10,10,"0"
"422",84,76,"f",89,"t","Manhattan","Entire home/apt",4,1,1,1,657.770212765957,160,150,30,0,100,10,10,10,"0"
"423",84,76,"f",89,"t","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,145,0,30,0,100,10,10,10,"0"
"424",89.3037155669443,50,"f",1,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,200,100,2,1,93,10,10,10,"0"
"425",89.3037155669443,40,"t",3,"t","Manhattan","Private room",1,1,1,1,657.770212765957,115,60,3,3,95,9,9,9,"0"
"426",100,47,"t",3,"t","Brooklyn","Private room",1,1,1,0,657.770212765957,65,75.4034656056957,7,6,100,9,10,10,"1"
"427",89.3037155669443,25,"t",1,"t","Manhattan","Entire home/apt",3,1,1,2,657.770212765957,199,75.4034656056957,3,8,97,9,10,9,"0"
"428",100,100,"t",2,"t","Manhattan","Private room",1,1,1,1,657.770212765957,75,80,3,5,100,10,10,10,"0"
"429",89.3037155669443,100,"f",1,"f","Manhattan","Entire home/apt",2,1,1,2,657.770212765957,145,70,7,1,80,8,10,9,"0"
"430",89.3037155669443,81.0127222784444,"f",1,"f","Manhattan","Entire home/apt",2,1,1,2,657.770212765957,125,150,6,1,92,9,10,9,"0"
