"","id","host_id","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","is_location_exact","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews","number_of_reviews_ltm","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month","Pre_20_reviews","Post_20_reviews","ForRent"
"2132",37186761,279900955,2019-07-27,NA,69,"f",0,0,"f","Brooklyn",40.73548,-73.96034,"t","Entire home/apt",2,1,0,1,NA,140,100,4,7,7,97,10,9,10,10,10,10,"moderate",0.71,3,0,"f"
"2133",37203370,212976382,2018-09-01,80,96,"f",3,3,"f","Brooklyn",40.67774,-73.92413,"t","Private room",2,1,1,1,NA,65,50,1,17,17,91,9,9,10,9,9,9,"strict_14_with_grace_period",1.68,2,0,"f"
"2134",37217357,280209639,2019-07-28,NA,86,"t",0,0,"f","Brooklyn",40.63534,-73.95819,"t","Entire home/apt",3,1,1,1,NA,75,50,2,19,19,98,10,10,10,10,10,10,"moderate",1.87,1,0,"f"
"2135",37245145,93062395,2016-09-01,90,100,"f",1,1,"t","Manhattan",40.78345,-73.94749,"t","Entire home/apt",6,1,2,4,NA,349,125,5,14,14,90,9,9,9,10,10,9,"strict_14_with_grace_period",1.35,4,4,"f"
"2136",37247512,136218354,2017-06-21,0,97,"t",0,0,"t","Brooklyn",40.64371,-73.96531,"t","Entire home/apt",3,1,2,5,NA,135,80,5,19,19,97,10,9,10,10,10,10,"moderate",1.88,2,1,"f"
"2137",37253603,279628609,2019-07-27,88,100,"f",1,1,"f","Brooklyn",40.69371,-73.93256,"t","Private room",2,1,1,2,NA,55,15,1,36,36,91,10,9,10,10,9,9,"strict_14_with_grace_period",3.88,9,0,"f"
"2138",37258511,256463120,2019-04-17,100,100,"f",0,0,"f","Manhattan",40.79386,-73.94409,"t","Entire home/apt",6,1,2,2,NA,220,200,20,16,16,73,8,8,9,9,8,8,"strict_14_with_grace_period",1.61,2,0,"f"
"2139",37288420,13750273,2014-03-31,NA,100,"f",2,2,"f","Brooklyn",40.71153,-73.94733,"t","Private room",2,1,1,1,NA,79,30,3,2,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.21,1,0,"f"
"2140",37293485,128708121,2017-05-03,NA,100,"t",1,1,"f","Brooklyn",40.66251,-73.95489,"t","Entire home/apt",4,1,1,2,NA,175,75,3,18,18,99,10,10,10,10,10,10,"strict_14_with_grace_period",1.77,2,1,"f"
"2141",37326690,124244045,2017-04-04,NA,100,"f",0,0,"f","Brooklyn",40.68365,-73.95654,"t","Private room",2,1,1,1,NA,59,NA,1,6,6,93,10,9,10,10,10,10,"flexible",0.64,2,0,"f"
"2142",37357770,281458215,2019-08-01,NA,95,"f",1,1,"f","Manhattan",40.72614,-73.99393,"t","Entire home/apt",2,1,1,1,NA,160,125,5,17,17,99,10,9,10,10,10,10,"strict_14_with_grace_period",1.72,3,0,"f"
"2143",37362217,121109701,2017-03-16,100,93,"f",1,1,"f","Brooklyn",40.70934,-73.94779,"t","Private room",1,1,1,1,NA,49,30,1,24,24,90,9,9,10,10,10,9,"strict_14_with_grace_period",2.35,3,3,"f"
"2144",37365947,3895748,2012-10-17,100,87,"t",1,1,"f","Brooklyn",40.65566,-73.96033,"t","Entire home/apt",4,1,1,1,NA,75,63,3,9,9,93,10,10,10,10,10,10,"strict_14_with_grace_period",0.9,1,1,"f"
"2145",37366694,257837216,2019-04-24,80,94,"f",1,1,"f","Manhattan",40.80093,-73.96768,"f","Entire home/apt",6,1.5,2,3,NA,299,100,3,19,19,91,9,9,9,10,10,9,"strict_14_with_grace_period",2.02,7,6,"f"
"2146",37367345,271770306,2019-06-27,NA,85,"t",1,1,"t","Brooklyn",40.68379,-73.87794,"t","Private room",1,1,1,1,NA,62,0,3,7,7,97,10,10,10,10,9,10,"strict_14_with_grace_period",0.71,1,0,"f"
"2147",37368265,39277795,2015-07-22,90,100,"f",2,2,"t","Brooklyn",40.64613,-74.00201,"t","Private room",2,1,1,1,NA,55,25,2,4,4,85,9,8,10,10,10,10,"flexible",0.41,1,0,"f"
"2148",37390562,1424332,2011-11-19,NA,100,"f",1,1,"f","Manhattan",40.82182,-73.9476,"t","Private room",2,1,1,2,NA,50,25,1,2,2,100,10,10,10,10,9,9,"strict_14_with_grace_period",0.37,1,0,"f"
"2149",37393364,281832412,2019-08-02,100,100,"f",0,0,"f","Manhattan",40.71402,-73.98964,"t","Entire home/apt",8,3,3,4,NA,566,225,4,20,20,91,10,10,10,10,9,9,"strict_14_with_grace_period",2,2,1,"f"
"2150",37419775,9860977,2013-11-06,NA,58,"f",2,2,"t","Staten Island",40.62978,-74.10757,"t","Entire home/apt",4,1,2,1,NA,130,50,2,5,5,100,10,9,10,10,10,10,"strict_14_with_grace_period",0.5,1,0,"f"
"2151",37443671,25141383,2014-12-23,NA,91,"t",1,1,"t","Brooklyn",40.69827,-73.9341,"t","Entire home/apt",3,1,1,2,NA,134,120,2,17,17,100,10,10,10,10,10,10,"strict_14_with_grace_period",1.74,2,0,"f"
"2152",37447932,5659287,2013-03-28,NA,100,"t",1,1,"t","Brooklyn",40.63473,-74.02136,"t","Private room",2,1.5,1,1,NA,46,15,2,7,7,100,10,9,10,10,10,9,"flexible",0.69,2,0,"f"
"2153",37455790,275402693,2019-07-11,100,100,"f",0,0,"f","Queens",40.73873,-73.92153,"t","Private room",1,1,1,1,NA,49,15,1,32,32,93,9,10,10,10,10,9,"moderate",3.13,6,1,"f"
"2154",37457512,6486250,2013-05-20,NA,100,"f",0,0,"t","Brooklyn",40.73111,-73.9569,"t","Entire home/apt",3,1,0,1,NA,129,150,2,6,6,100,10,10,10,10,10,10,"moderate",0.58,1,0,"f"
"2155",37459210,124763579,2017-04-07,NA,100,"t",1,1,"t","Manhattan",40.81365,-73.94538,"t","Private room",3,1,1,1,NA,75,20,1,30,30,96,10,10,10,10,9,9,"moderate",2.94,3,0,"f"
"2156",37459834,1798193,2012-02-23,NA,100,"t",2,2,"t","Brooklyn",40.68202,-73.97418,"t","Entire home/apt",6,2,2,2,NA,250,125,2,8,8,100,10,9,10,10,10,10,"strict_14_with_grace_period",0.82,1,0,"f"
"2157",37461861,282617283,2019-08-04,NA,94,"t",1,1,"t","Queens",40.77582,-73.90165,"t","Private room",2,1,1,3,NA,52,0,1,16,16,96,10,10,10,9,10,10,"moderate",1.59,2,0,"f"
"2158",37482085,278252868,2019-07-22,100,88,"f",5,5,"f","Manhattan",40.79585,-73.96396,"t","Private room",2,2,1,1,NA,45,50,1,23,23,90,9,9,9,10,10,9,"strict_14_with_grace_period",2.63,7,1,"f"
"2159",37490244,178344870,2018-03-13,NA,100,"t",0,0,"f","Queens",40.75668,-73.82113,"t","Private room",2,1,1,1,NA,25,20,20,11,11,98,10,10,10,10,10,10,"strict_14_with_grace_period",1.09,3,0,"f"
"2160",37535728,17797698,2014-07-08,NA,100,"f",1,1,"f","Brooklyn",40.69256,-73.92487,"f","Private room",2,1,1,1,NA,70,75,2,4,4,95,10,9,10,10,10,9,"moderate",0.45,2,0,"f"
"2161",37538742,257889696,2019-04-24,NA,100,"f",0,0,"f","Manhattan",40.72448,-73.9981,"f","Entire home/apt",7,1,3,3,NA,449,175,5,17,17,95,9,9,10,10,10,9,"strict_14_with_grace_period",1.71,2,0,"f"
"2162",37553504,283322720,2019-08-06,NA,88,"f",0,0,"f","Manhattan",40.74985,-73.99406,"t","Entire home/apt",8,1.5,3,0,NA,425,150,2,7,7,100,10,10,9,10,10,10,"strict_14_with_grace_period",0.81,2,0,"f"
"2163",37556473,16238250,2014-06-01,100,69,"f",1,1,"t","Brooklyn",40.69677,-73.94567,"t","Entire home/apt",3,1,1,0,NA,110,5,1,3,3,100,10,9,10,10,9,10,"moderate",0.8,3,0,"f"
"2164",37562202,282319641,2019-08-04,100,100,"f",1,1,"f","Manhattan",40.79096,-73.94536,"f","Entire home/apt",4,1,1,2,NA,199,99,2,15,15,77,9,9,9,8,8,7,"strict_14_with_grace_period",1.58,1,1,"f"
"2165",37567721,283816623,2019-08-07,100,100,"t",0,0,"f","Manhattan",40.75641,-73.99558,"t","Entire home/apt",6,1,2,4,NA,299,100,3,45,45,99,10,10,10,10,10,10,"moderate",4.55,14,2,"f"
"2166",37568086,283815161,2019-08-07,NA,90,"t",2,2,"t","Brooklyn",40.71124,-73.94411,"t","Private room",2,1,1,1,NA,65,35,2,7,7,100,10,10,10,10,10,10,"moderate",0.69,1,0,"f"
"2167",37587444,61042,2009-12-08,100,100,"f",3,3,"t","Manhattan",40.7995,-73.94128,"t","Private room",3,1,1,1,NA,55,0,4,6,6,70,8,7,9,9,9,7,"strict_14_with_grace_period",0.61,3,0,"f"
"2168",37589477,257897148,2019-04-24,100,100,"t",0,0,"f","Manhattan",40.74683,-74.00854,"f","Entire home/apt",7,2,3,3,NA,399,150,5,26,26,95,9,10,10,10,10,10,"strict_14_with_grace_period",2.64,11,0,"f"
"2169",37596678,62328011,2016-03-09,NA,33,"f",1,1,"f","Manhattan",40.74711,-74.00875,"f","Entire home/apt",3,1,1,1,NA,200,85,5,1,1,100,10,8,10,10,10,10,"strict_14_with_grace_period",0.19,1,0,"f"
"2170",37598634,5074874,2013-02-13,100,99,"t",1,1,"f","Manhattan",40.80816,-73.95297,"t","Entire home/apt",2,1,0,1,NA,125,25,2,31,31,99,10,10,10,10,10,10,"flexible",3.37,6,0,"f"
"2171",37600913,284081593,2019-08-08,100,100,"f",1,1,"t","Manhattan",40.75497,-73.97078,"t","Entire home/apt",4,1,1,3,NA,240,130,7,23,23,91,9,9,9,10,10,9,"strict_14_with_grace_period",2.32,2,1,"f"
"2172",37602188,16481345,2014-06-07,100,97,"t",1,1,"f","Manhattan",40.72318,-73.99445,"t","Entire home/apt",8,2,3,5,NA,445,160,2,37,37,99,10,10,10,10,10,10,"strict_14_with_grace_period",3.81,11,1,"f"
"2173",37626277,85673370,2016-07-24,NA,84,"t",0,0,"t","Manhattan",40.72938,-73.98248,"t","Entire home/apt",2,1,1,1,NA,140,45,1,12,12,97,9,10,10,10,10,9,"strict_14_with_grace_period",1.22,3,0,"f"
"2174",37629036,48005494,2015-11-02,100,71,"t",1941,1941,"t","Manhattan",40.7415,-73.9777,"t","Entire home/apt",2,1,1,1,NA,133,300,30,1,1,100,10,10,10,10,10,10,"flexible",0.29,1,0,"f"
"2175",37633371,4618090,2013-01-07,NA,83,"f",0,0,"f","Manhattan",40.792,-73.97819,"t","Entire home/apt",4,1,1,1,NA,150,30,2,5,5,100,10,10,10,10,10,10,"moderate",0.51,1,0,"f"
"2176",37663733,261283301,2019-05-12,NA,81,"f",1,1,"f","Queens",40.70828,-73.9092,"t","Private room",3,1,1,2,NA,65,NA,3,17,17,95,10,10,10,10,9,10,"flexible",1.8,2,0,"f"
"2177",37680481,282976390,2019-08-05,NA,100,"f",1,1,"f","Brooklyn",40.70936,-73.96564,"t","Entire home/apt",2,1.5,1,1,NA,250,95,3,4,4,100,10,9,10,10,10,10,"moderate",0.43,2,0,"f"
"2178",37683223,284790520,2019-08-11,NA,97,"t",0,0,"f","Manhattan",40.83717,-73.94392,"t","Entire home/apt",3,1,2,2,NA,65,80,3,12,12,98,10,10,10,10,10,10,"flexible",1.31,2,0,"f"
"2179",37710530,2497082,2012-05-29,100,56,"t",3,3,"t","Brooklyn",40.65903,-73.94566,"t","Private room",2,1,1,1,NA,60,0,2,3,3,100,10,10,10,10,10,10,"flexible",0.43,1,0,"f"
"2180",37718828,99532682,2016-10-13,NA,92,"t",0,0,"t","Brooklyn",40.68411,-73.94649,"t","Entire home/apt",2,1,1,1,NA,90,50,5,13,13,97,10,9,10,10,10,10,"flexible",1.33,1,0,"f"
"2181",37721542,166700941,2018-01-09,100,100,"f",0,0,"f","Manhattan",40.75988,-73.96863,"f","Entire home/apt",10,2,4,5,NA,599,179,5,18,18,87,9,9,9,9,10,9,"strict_14_with_grace_period",1.88,3,1,"f"
"2182",37735868,35964684,2015-06-16,NA,79,"f",0,0,"f","Brooklyn",40.70786,-73.95244,"t","Private room",2,2,1,1,NA,75,10,1,11,11,93,9,9,10,10,9,9,"flexible",1.11,3,0,"f"
"2183",37744978,16849231,2014-06-16,100,100,"f",1,1,"f","Manhattan",40.80122,-73.96395,"t","Entire home/apt",9,2,4,4,NA,449,200,5,25,25,87,9,9,9,9,10,9,"strict_14_with_grace_period",2.77,11,2,"f"
"2184",37782421,3616614,2012-09-19,100,100,"t",1,1,"t","Brooklyn",40.66844,-73.95659,"t","Private room",2,1,1,1,NA,83,70,1,15,15,96,10,10,10,10,9,9,"moderate",1.68,1,0,"f"
"2185",37798246,2006598,2012-03-25,100,100,"t",0,0,"f","Brooklyn",40.67725,-73.9362,"t","Private room",2,1,1,1,NA,48,29,1,42,42,98,10,10,10,10,9,10,"strict_14_with_grace_period",4.32,9,0,"f"
"2186",37805274,286130003,2019-08-15,NA,88,"f",0,0,"f","Brooklyn",40.69845,-73.93229,"t","Entire home/apt",2,1,0,2,NA,100,60,2,3,3,100,10,10,10,10,10,10,"moderate",0.32,2,0,"f"
"2187",37812226,4765858,2013-01-19,100,100,"t",0,0,"t","Brooklyn",40.67831,-73.92535,"t","Private room",2,1,1,1,NA,47,25,1,31,31,99,10,10,10,10,9,10,"moderate",3.44,15,1,"f"
"2188",37833923,282450479,2019-08-04,100,89,"f",1,1,"f","Manhattan",40.7604,-73.95958,"t","Entire home/apt",4,1,0,1,NA,399,119,5,4,4,100,10,10,10,10,10,9,"strict_14_with_grace_period",0.44,1,1,"f"
"2189",37836416,33232851,2015-05-12,100,100,"t",1,1,"t","Manhattan",40.86853,-73.91915,"t","Private room",2,2,1,1,NA,45,30,1,23,23,97,10,9,10,10,10,10,"moderate",2.52,3,3,"f"
"2190",37860830,8245652,2013-08-19,NA,90,"f",6,6,"t","Brooklyn",40.69666,-73.90953,"t","Entire home/apt",2,1,1,1,NA,90,30,7,6,6,97,10,10,10,10,10,10,"moderate",0.7,1,0,"f"
"2191",37877774,279628609,2019-07-27,88,100,"f",1,1,"f","Brooklyn",40.69167,-73.93451,"t","Private room",4,1,1,4,NA,75,20,1,43,43,94,10,9,10,10,9,9,"moderate",4.61,14,0,"f"
"2192",37878596,1252733,2011-10-05,NA,75,"f",1,1,"t","Manhattan",40.76727,-73.96062,"t","Entire home/apt",2,1.5,1,1,NA,150,50,2,8,8,100,10,10,9,10,10,10,"moderate",0.85,1,0,"f"
"2193",37891200,125817047,2017-04-14,100,99,"t",2,2,"f","Queens",40.75642,-73.88232,"t","Private room",2,1,1,1,NA,65,10,7,21,21,98,10,10,10,10,10,10,"strict_14_with_grace_period",3.91,21,0,"f"
"2194",37910970,287193099,2019-08-19,100,98,"f",0,0,"f","Manhattan",40.72496,-73.98725,"t","Entire home/apt",2,1.5,0,1,NA,145,99,2,26,26,95,10,10,10,10,10,9,"strict_14_with_grace_period",2.79,8,0,"f"
"2195",37914207,30658962,2015-04-05,83,77,"t",1,1,"t","Manhattan",40.73514,-73.98851,"t","Entire home/apt",2,1,0,1,NA,350,110,2,5,5,96,10,10,10,10,10,9,"moderate",0.64,1,0,"f"
"2196",37917789,3231025,2012-08-12,NA,100,"f",2,2,"t","Manhattan",40.73773,-74.00244,"t","Entire home/apt",4,1,2,1,NA,220,50,2,4,4,87,9,9,10,10,10,9,"moderate",0.75,4,0,"f"
"2197",37920776,90094546,2016-08-15,NA,86,"f",0,0,"t","Brooklyn",40.70982,-73.95226,"t","Entire home/apt",2,1,0,1,NA,250,0,1,16,16,94,9,8,9,10,10,9,"strict_14_with_grace_period",1.66,3,0,"f"
"2198",37940610,287392790,2019-08-20,100,98,"t",0,0,"f","Brooklyn",40.71629,-73.96632,"t","Entire home/apt",5,1,2,2,NA,190,125,1,20,20,99,10,10,10,10,10,10,"strict_14_with_grace_period",2.82,11,1,"f"
"2199",37941922,21496186,2014-09-18,NA,98,"t",3,3,"t","Manhattan",40.75051,-73.98636,"t","Private room",2,1,1,1,NA,99,64,1,22,22,96,10,9,10,10,10,9,"strict_14_with_grace_period",2.8,6,0,"f"
"2200",37943586,46220916,2015-10-10,NA,100,"t",1,1,"f","Bronx",40.82377,-73.9096,"t","Entire home/apt",4,1,1,1,NA,89,80,1,10,10,98,10,10,10,10,10,9,"moderate",1.12,1,0,"f"
"2201",37947656,195263714,2018-06-12,NA,100,"t",1,1,"f","Bronx",40.88407,-73.8952,"t","Private room",2,1,1,1,NA,50,NA,2,17,17,100,10,10,10,10,10,10,"strict_14_with_grace_period",1.8,1,0,"f"
"2202",37957355,18065375,2014-07-13,NA,100,"f",2,2,"t","Manhattan",40.80417,-73.95441,"t","Entire home/apt",8,2,2,3,NA,100,90,1,5,5,100,10,10,10,10,10,10,"moderate",0.54,3,0,"f"
"2203",37960063,287564873,2019-08-20,NA,100,"f",12,12,"t","Manhattan",40.74507,-73.98302,"t","Hotel room",2,1,1,1,NA,142,0,1,2,2,90,8,9,9,9,9,8,"flexible",0.27,1,0,"f"
"2204",37973686,34544104,2015-05-29,100,100,"f",0,0,"t","Manhattan",40.72432,-73.98981,"t","Private room",2,1,2,2,NA,105,19,1,2,2,100,9,9,10,10,9,10,"strict_14_with_grace_period",0.26,1,0,"f"
"2205",37997451,120736551,2017-03-14,NA,100,"t",0,0,"f","Brooklyn",40.70831,-73.941,"t","Entire home/apt",3,1,1,1,NA,125,40,3,26,26,98,10,10,10,10,10,10,"strict_14_with_grace_period",2.71,6,0,"f"
"2206",38024535,266390808,2019-06-04,NA,100,"f",1,1,"f","Manhattan",40.81739,-73.93831,"t","Shared room",5,1,1,5,NA,60,100,1,10,10,93,10,10,10,10,10,10,"moderate",1.1,2,0,"f"
"2207",38041959,288650527,2019-08-24,100,91,"t",3,3,"f","Manhattan",40.82078,-73.94635,"t","Private room",2,1,1,1,NA,60,35,2,8,8,98,10,10,10,10,10,10,"moderate",1,1,0,"f"
"2208",38043614,38250741,2015-07-12,NA,30,"f",1,1,"f","Brooklyn",40.70947,-73.94409,"t","Entire home/apt",4,2,2,2,NA,250,50,2,3,3,100,10,10,10,10,10,10,"flexible",0.32,1,0,"f"
"2209",38045312,288688431,2019-08-24,NA,100,"f",0,0,"f","Manhattan",40.81149,-73.93743,"t","Private room",1,1,1,0,NA,50,NA,2,23,23,92,9,9,9,9,9,9,"strict_14_with_grace_period",2.46,2,0,"f"
"2210",38067000,249773690,2019-03-19,100,99,"f",0,0,"f","Brooklyn",40.66011,-73.92857,"t","Entire home/apt",4,1,2,2,NA,65,100,1,30,30,90,9,9,10,10,9,9,"flexible",3.16,11,0,"f"
"2211",38069261,18934709,2014-07-26,NA,43,"f",1,1,"t","Manhattan",40.75742,-73.99484,"t","Private room",1,1,1,1,NA,200,NA,5,3,3,93,10,9,10,10,10,9,"strict_14_with_grace_period",0.38,1,0,"f"
"2212",38075427,288650527,2019-08-24,100,91,"t",3,3,"f","Manhattan",40.8211,-73.94567,"t","Private room",3,1,1,2,NA,71,45,2,13,13,100,10,10,10,10,10,10,"moderate",1.43,3,0,"f"
"2213",38090117,289104248,2019-08-26,NA,100,"f",0,0,"f","Brooklyn",40.6894,-73.97197,"t","Private room",2,1,1,1,NA,65,10,2,4,4,100,10,10,10,10,9,10,"flexible",0.42,3,0,"f"
"2214",38098602,6154819,2013-04-29,NA,83,"f",0,0,"t","Manhattan",40.78065,-73.95246,"t","Entire home/apt",2,1,1,1,NA,129,NA,5,3,3,100,9,10,9,10,10,9,"strict_14_with_grace_period",0.34,1,0,"f"
"2215",38105627,289272137,2019-08-26,NA,82,"f",0,0,"f","Queens",40.72578,-73.85616,"t","Private room",6,1.5,2,3,NA,240,80,1,4,4,80,8,10,9,8,8,8,"strict_14_with_grace_period",0.53,1,0,"f"
"2216",38107508,19416767,2014-08-03,NA,97,"t",0,0,"f","Queens",40.7141,-73.80708,"t","Entire home/apt",6,1,2,4,NA,100,30,2,16,16,96,10,9,10,10,9,10,"flexible",1.98,3,0,"f"
"2217",38116815,289358257,2019-08-27,67,100,"f",1,1,"f","Bronx",40.82917,-73.89264,"t","Entire home/apt",2,1.5,1,1,NA,175,35,2,1,1,100,10,10,10,10,10,10,"moderate",0.26,1,0,"f"
"2218",38131474,265248832,2019-05-30,100,97,"f",1,1,"f","Manhattan",40.79836,-73.94191,"f","Entire home/apt",8,1,3,4,NA,319,120,2,15,15,83,9,8,9,9,9,9,"strict_14_with_grace_period",1.76,5,0,"f"
"2219",38133113,92509169,2016-08-29,NA,100,"f",1,1,"t","Manhattan",40.73569,-73.99807,"t","Entire home/apt",2,1,0,1,NA,175,65,1,9,9,98,10,10,10,10,10,9,"flexible",0.98,1,0,"f"
"2220",38138083,9905393,2013-11-09,NA,89,"t",1,1,"t","Bronx",40.88669,-73.85712,"t","Entire home/apt",4,1,2,3,NA,85,100,3,17,17,100,10,10,10,10,10,10,"moderate",1.83,4,0,"f"
"2221",38157151,207204450,2018-08-03,100,89,"f",0,0,"f","Brooklyn",40.67825,-73.90917,"t","Private room",2,1,1,1,NA,64,25,4,15,15,91,9,9,9,10,9,9,"strict_14_with_grace_period",1.6,1,4,"f"
"2222",38158748,289865158,2019-08-28,NA,100,"t",1,1,"f","Brooklyn",40.67051,-73.95889,"t","Private room",3,1,1,2,NA,130,50,2,10,10,98,9,10,10,10,10,9,"flexible",1.07,2,0,"f"
"2223",38159915,4354856,2012-12-08,90,84,"f",3,3,"t","Manhattan",40.73147,-74.00303,"t","Private room",2,1,1,1,NA,80,0,1,61,61,94,10,9,10,10,10,10,"strict_14_with_grace_period",6.61,26,5,"f"
"2224",38162887,269816077,2019-06-19,NA,77,"t",0,0,"f","Manhattan",40.75956,-73.96939,"t","Private room",2,1,1,1,NA,148,65,2,16,16,100,10,10,10,10,10,10,"strict_14_with_grace_period",1.82,5,0,"f"
"2225",38167992,290007946,2019-08-29,100,100,"f",3,3,"f","Manhattan",40.80138,-73.96267,"t","Private room",2,1.5,1,1,NA,105,NA,2,28,28,84,9,8,9,9,9,9,"flexible",3.12,10,0,"f"
"2226",38189831,272591633,2019-06-30,100,100,"t",0,0,"f","Brooklyn",40.65612,-73.93192,"t","Entire home/apt",4,1,2,2,NA,127,60,2,31,31,96,10,10,10,10,9,10,"flexible",3.32,7,2,"f"
"2227",38190055,38017497,2015-07-09,NA,100,"f",1,1,"f","Manhattan",40.78384,-73.97372,"t","Entire home/apt",4,1,NA,1,NA,174,150,1,4,4,95,9,8,10,10,10,10,"moderate",0.44,1,0,"f"
"2228",38210208,207204450,2018-08-03,100,89,"f",0,0,"f","Brooklyn",40.67684,-73.90837,"t","Private room",2,1,1,1,NA,189,25,4,12,12,95,10,9,10,10,9,9,"strict_14_with_grace_period",1.28,3,0,"f"
"2229",38210757,4354856,2012-12-08,90,84,"f",3,3,"t","Manhattan",40.72982,-74.00234,"t","Private room",1,1,1,1,NA,99,NA,1,13,13,94,9,9,10,10,10,10,"strict_14_with_grace_period",1.79,11,1,"f"
"2230",38216335,50760404,2015-12-07,100,98,"t",4,4,"t","Brooklyn",40.67305,-73.92378,"t","Private room",2,1,1,1,NA,75,10,3,23,23,98,10,10,10,10,9,10,"flexible",2.56,8,2,"f"
"2231",38219199,207204450,2018-08-03,100,89,"f",0,0,"f","Brooklyn",40.67615,-73.90908,"t","Private room",2,1,1,1,NA,85,25,4,10,10,94,9,9,10,10,10,10,"strict_14_with_grace_period",1.18,1,5,"f"
"2232",38226409,290467718,2019-08-31,100,91,"t",0,0,"f","Manhattan",40.83401,-73.94173,"t","Private room",2,1,1,1,NA,125,NA,5,23,23,100,10,10,10,10,10,10,"moderate",2.53,6,3,"f"
"2233",38270210,3149703,2012-08-03,100,89,"t",1,1,"t","Brooklyn",40.73065,-73.96129,"t","Entire home/apt",3,1,1,1,NA,200,100,3,17,17,96,10,9,10,10,10,10,"strict_14_with_grace_period",1.86,2,0,"f"
"2234",38286077,113569756,2017-01-27,NA,54,"f",0,0,"t","Manhattan",40.73572,-74.00498,"t","Entire home/apt",3,1,1,1,NA,129,75,2,4,4,95,10,10,10,10,10,10,"flexible",0.8,3,1,"f"
"2235",38287428,50760404,2015-12-07,100,98,"t",4,4,"t","Brooklyn",40.67371,-73.92383,"t","Private room",2,1,1,1,NA,75,15,3,27,27,98,10,10,10,10,9,10,"flexible",3.03,11,6,"f"
"2236",38293257,286742341,2019-08-17,NA,100,"f",0,0,"f","Manhattan",40.80259,-73.96568,"t","Entire home/apt",5,1.5,2,2,NA,339,99,5,7,7,86,9,9,9,10,10,8,"strict_14_with_grace_period",0.82,1,0,"f"
"2237",38327393,1711798,2012-02-07,NA,100,"t",2,2,"t","Brooklyn",40.7071,-73.94967,"t","Private room",2,1,1,1,NA,150,NA,3,8,8,100,10,10,10,10,10,10,"flexible",0.88,1,0,"f"
"2238",38329522,291667745,2019-09-03,NA,98,"f",0,0,"f","Manhattan",40.85326,-73.92953,"t","Entire home/apt",5,1,1,1,NA,100,35,1,24,24,88,9,9,10,10,9,9,"moderate",2.89,4,0,"f"
"2239",38352386,11273799,2014-01-13,NA,100,"f",1,1,"t","Manhattan",40.74277,-74.00138,"t","Entire home/apt",2,1,1,1,NA,181,95,2,5,5,100,10,10,10,10,10,10,"moderate",0.73,2,1,"f"
"2240",38374793,287577131,2019-08-20,90,98,"f",5,5,"f","Manhattan",40.75874,-73.98383,"t","Private room",2,1,1,1,NA,10000,NA,1,11,11,69,7,8,7,7,10,7,"flexible",1.45,10,0,"f"
"2241",38375218,287577131,2019-08-20,90,98,"f",5,5,"f","Manhattan",40.75883,-73.98279,"t","Private room",2,1,1,1,NA,10000,NA,1,8,8,80,8,9,8,8,10,8,"flexible",1.35,6,0,"f"
"2242",38375286,287577131,2019-08-20,90,98,"f",5,5,"f","Manhattan",40.75849,-73.98289,"t","Private room",2,1,1,1,NA,10000,NA,1,14,14,84,8,9,9,8,10,9,"flexible",2.4,11,1,"f"
"2243",38392173,292461827,2019-09-06,NA,56,"f",3,3,"f","Manhattan",40.77036,-73.94763,"t","Entire home/apt",4,1,1,0,NA,155,75,4,4,4,93,10,10,9,9,9,9,"strict_14_with_grace_period",0.48,1,0,"f"
"2244",38408316,12530523,2014-02-24,NA,100,"f",0,0,"t","Brooklyn",40.63655,-73.98707,"t","Private room",1,1,1,1,NA,35,10,1,10,10,94,10,9,10,10,9,9,"moderate",1.19,1,0,"f"
"2245",38411055,24594940,2014-12-07,NA,56,"f",1,1,"t","Brooklyn",40.71662,-73.9516,"t","Entire home/apt",3,1,1,1,NA,112,40,5,3,3,87,10,7,10,10,10,9,"moderate",0.39,1,0,"f"
"2246",38425543,1002452,2011-08-21,100,98,"t",3,3,"t","Brooklyn",40.70977,-73.95074,"t","Private room",1,1,1,1,NA,47,125,10,8,8,98,10,9,10,10,10,10,"flexible",0.94,4,0,"f"
"2247",38427947,3734637,2012-10-02,NA,88,"t",2,2,"t","Manhattan",40.805,-73.93764,"t","Private room",2,1,1,1,NA,59,20,3,13,13,97,10,10,10,10,9,9,"moderate",1.46,5,0,"f"
"2248",38437458,124623674,2017-04-06,NA,100,"f",1,1,"f","Brooklyn",40.6631,-73.95064,"f","Entire home/apt",4,1,0,0,NA,98,60,2,9,9,96,10,10,10,10,10,10,"strict_14_with_grace_period",1.02,1,0,"f"
"2249",38442158,293045470,2019-09-08,NA,65,"f",3,3,"t","Manhattan",40.78519,-73.95239,"t","Entire home/apt",4,1,1,0,NA,94,75,2,14,14,80,9,9,8,8,9,8,"strict_14_with_grace_period",1.66,4,1,"f"
